beta,phi,theta,gamma,delta,gammaT,deltaT,eta,b,kappa,R0
0.39796468139044006,2.0908578893266383,0.468342831036076,0.6966857149431792,0.6925707185932745,1.5613011783640833,0.5408219177983702,1.3692086730965722,1.4583123013671486,0.002604036396159791,1.2404038921315244
0.5507405664713587,1.578907524001086,0.12415683404697726,0.7254192326419676,0.7059517429800083,1.443201544638723,0.5560584592632949,1.4136167536629363,1.5169384410437197,0.0027445948608685287,0.9463628217682436
0.45200811130809593,2.0134703293353082,0.4708224059330921,0.6838435432344364,0.6918967707138508,1.5422600921220146,0.5504046875257045,1.4014802357411633,1.6352030237096362,0.00271421969444491,1.1569934490934901
0.39266412091092207,1.9582373739678878,0.46796471017878505,0.6974680084722737,0.714147028427571,1.4259603015659374,0.5485008771512657,1.4377203357365602,1.1215818835303186,0.0026556401070129748,1.4572241760923506
0.46301981869735753,1.5931193147333105,0.3191498065404594,0.6958278222074732,0.7141686104144901,1.461426901416853,0.556151747694239,1.4489093793428813,1.130715754339937,0.0026245355656448134,1.2195014988393438
0.49319907573051747,1.6508487248277524,0.2666912057967856,0.7029881112837854,0.6912133963728944,1.4775409949966707,0.5373818074408919,1.4452771236573656,1.5798819977913983,0.0027368715949201337,0.9654105830800734
0.4862125348299742,2.3382672145643735,0.17818144714087247,0.7242022749129683,0.7122671291970958,1.4682264454988763,0.5284599348194897,1.4351299133639162,1.7224799389349297,0.002459904521990878,1.1071919390274203
0.35397599705378524,1.9500676407377466,0.40744162196138256,0.6909149611073856,0.7179242662775019,1.4901500333263538,0.5577973566576838,1.4216075585527965,1.6819282375683076,0.002538207872452525,1.0591614312614221
0.47017076040268874,2.075816499285749,0.4141829722551629,0.6967938516438007,0.7256099194424848,1.5700694826594557,0.5452297521457076,1.3782962236159169,1.2640617064040154,0.002490118595049717,1.3968783470117954
0.41583918014541266,2.4083893888682355,0.19807763687552263,0.7270616394279835,0.6940390216403951,1.5186336594820022,0.5207242367826402,1.435265954997701,1.6336210251507348,0.0025069531853155547,1.1327413255763978
0.47309036753256806,2.2476241029493975,0.11223584259611866,0.7216210519913584,0.6984987954894701,1.4895188585738652,0.6329688514657319,1.3806250153776878,1.1619037341269665,0.002695214671206971,1.542762507744523
0.5285607306379825,1.8161328566583104,0.10288236106528591,0.7328953276664639,0.7244807283996294,1.4933920109947212,0.5932577615324408,1.3522752490161607,1.2040120643801986,0.0025938090151098247,1.2629410228037248
0.5338676924922038,1.7604085504984248,0.3677176433963081,0.7331841676328331,0.7007318321801722,1.4626705030724405,0.6093752101827413,1.3330638760741178,1.3581846483774482,0.0025173619281966242,1.2526619847122467
0.40556888520717616,1.4917926472211256,0.3297080585819979,0.6911445931517518,0.7187968802123019,1.4695894801267422,0.5896684173960238,1.338990886833829,1.3941449321902355,0.002716117806072968,1.0259656273365088
0.5284074349713046,1.4747779723030978,0.45731034719788777,0.6854492387877156,0.7131943481539686,1.4302734279399736,0.5361319480333477,1.388627935308963,1.2028403715955092,0.0024177399527359135,1.1981719112066795
0.45464250070275736,2.2796353141434955,0.3518604189551746,0.7321242295581226,0.691696090798825,1.4785870330105535,0.5841351489834488,1.34688569656418,1.1486096272098831,0.0023715357721162344,1.6075728268181424
0.4735611135081853,2.0905320722663308,0.4591038143218805,0.6797542107636109,0.7065063154442857,1.4467273921635933,0.608088014036417,1.448774734162415,1.0830571931507438,0.0024260544397557778,1.673093222435837
0.4625080917496234,2.2946805626334386,0.3068427605740726,0.6653559737338994,0.7286147538088262,1.4377099680621175,0.5542801495790481,1.4284537428791324,1.5887352620872668,0.0023352240948860225,1.247341602319822
0.3633719064516481,2.109560479178675,0.4242849432940905,0.7050190300452522,0.6927080626698832,1.4488064178521745,0.6028415887858719,1.4571996603164201,1.6117150783977472,0.0027431485721531017,1.1929676407938614
0.3729630446794908,2.0114754406893622,0.18749424820144972,0.7243421924162345,0.6971924743484705,1.4735747489403002,0.6152095071561635,1.3864862088058143,1.5135155168300494,0.002273891719329792,1.1154461150831356
0.4664098627795465,1.8028742989320306,0.11606026318700363,0.7125352644054219,0.7119692958345015,1.5603780615935103,0.6161088917590678,1.3603680516527965,1.5093005618222057,0.0022868399899530537,1.0493534665409099
0.3919064480566885,2.147350953891524,0.45812938642998535,0.6854444057770693,0.6943803465397407,1.5536429467168638,0.5844511372484267,1.3952665126466501,1.68619697186267,0.0022688884865725415,1.1766301177962506
0.5699377490242477,1.8903653064984827,0.28027628285624084,0.7213564912891015,0.7269774884749204,1.4847290877345949,0.5230476681217552,1.4360176333142445,1.234758512901049,0.0022956106499303136,1.2953058169230212
0.3524990037071984,1.8740580048785775,0.38445285317146527,0.687309199899435,0.7250720105227083,1.5006756077241152,0.6331533747650683,1.340588663447648,1.4842420967767014,0.0026549231510997443,1.1821087513743946
0.43618564398144366,1.6160949643873608,0.4039198260192449,0.7256477367232244,0.7250525662644456,1.532561900727451,0.5904171631075442,1.4141372999874875,1.4192686123500577,0.0022999130778247495,1.1024774801187598
0.42117608488886615,2.1957298912745897,0.32085547456952435,0.6660637613077026,0.7181685547524442,1.4851285569393076,0.5760691364314408,1.4229577331601952,1.7484882936732844,0.002336186098819599,1.1292951546847123
0.5264449621806853,1.9356933658090418,0.4107907610510786,0.7128082235505183,0.7048762065867582,1.442260714706499,0.5202964802216739,1.4662619629576803,1.2354428939186968,0.0023214990484528245,1.3433112754678442
0.3959428116958588,2.258716717107105,0.4082546515266101,0.7327827696213498,0.7105264521551629,1.520531909414567,0.5292371083181352,1.3516876083677634,1.0968476892951875,0.0027036780174821617,1.5854050145896696
0.4130714488541707,2.3148402162336277,0.19331283269419025,0.6918927083167558,0.7214019816226015,1.438896110660862,0.5228423485979438,1.4058435978746662,1.41689715470653,0.002323332215418729,1.2484124311322131
0.5682613417843823,2.2298690554423954,0.3758973025657858,0.702864529438472,0.7140219365395605,1.5533877585805023,0.5248755596727133,1.3855746787888927,1.1914998580777085,0.0022898992760650196,1.534374460289249
0.524279267633101,1.7666472068130967,0.2785309422006831,0.6685406412870312,0.701709275179853,1.548474667312112,0.6011463269572705,1.386151856247646,1.2266322792942634,0.002698203328538997,1.2897179544950736
0.4419443392800167,1.7869982949055263,0.17656297239040336,0.6788057901257027,0.7197804433107375,1.5600711869169028,0.6018948394991458,1.4681336577994129,1.1404035894284024,0.002257856287690811,1.2850344580408906
0.39043100697221234,2.1439726524353024,0.320204481930472,0.6894972246844941,0.6930878763968745,1.431709526912309,0.5700834759417921,1.449675016768587,1.4179794154644012,0.0027173146358147886,1.2562052802468304
0.572121401663171,1.8995798141740958,0.14102614029900482,0.7286170115334292,0.7007569778710603,1.5442524469830097,0.6177683015931398,1.3386241704514248,1.424330179898534,0.002421717157377862,1.1990853805007908
0.5397004962689242,2.146328255817643,0.15011768873439482,0.704986046594878,0.7276464499582846,1.4947887014457957,0.5974394072834402,1.4524644147322203,1.2769103322573936,0.002351831611641683,1.3938121375810795
0.3588533544039819,1.537364215344889,0.43868847179474935,0.7201841070484369,0.7178812491837888,1.4757069002115166,0.5402654414251447,1.4613961968145643,1.621015698048938,0.0025670233138836923,0.9317660353559012
0.5554345919087063,2.109100288506597,0.15183830021725347,0.6930857141429247,0.7168215328299751,1.5686639045411723,0.5837183350026608,1.4454518783359478,1.0871565774517133,0.0023750542253721508,1.5415802441827036
0.4559948982845526,1.6788475905944358,0.4089766855370254,0.7115628196084871,0.7262411557684342,1.45044259120943,0.5604671334195882,1.3457350445439418,1.537487912549358,0.0025279777853672086,1.0809084061561238
0.5456874052470084,2.0793407519483003,0.2913310181479901,0.6760705904471688,0.7011688436275969,1.4808510200143792,0.5299014999344945,1.337303129373739,1.5537536456535568,0.002352129328095665,1.1881146742149666
0.4981393346330151,1.9511134440252786,0.25450230242622396,0.6741554029459754,0.7039810812640934,1.5379982812143864,0.5509191149435938,1.4323081242972984,1.0724579376630485,0.0024050430334561198,1.44069062749106
0.5616791569965425,1.6411185785986016,0.4237176317749545,0.6838810122950623,0.6960173467813681,1.5576862926757895,0.5316773351263255,1.4166035154809553,1.5579841579606755,0.0025078109265149885,1.0675221517204556
0.41621959920856166,1.6706301061876583,0.44874345852093156,0.70794685700691,0.6913162552261104,1.4966468435502611,0.5755957612283528,1.4258534901042779,1.7381785900072193,0.0026637303201404094,0.985701163580682
0.404113851689035,1.9758770268377845,0.22696944798218707,0.7130625598700717,0.7266303019095212,1.5403225262509659,0.5825361472666264,1.4434721656559655,1.0624382556527852,0.0025509145626875884,1.4582557379985728
0.548627477006521,2.2304095938149837,0.3414515360444784,0.6772365683596581,0.7025839168149978,1.5275254664849491,0.5259290591981263,1.3408749323034037,1.3959601349526083,0.0023644728819141167,1.3556977192948954
0.5014463647548109,1.8710208099959416,0.3795621976175656,0.6808796764747239,0.7122118380405008,1.5574789720284754,0.5593213519267738,1.4651727441353724,1.1914455159556119,0.0025072233681101355,1.3548202656223196
0.40442704485030845,1.4981278963264775,0.3655067605677371,0.6983494351720437,0.7132076375087102,1.4774463707325047,0.5563908136337996,1.3540470133678366,1.676621591372788,0.0022579181525157767,0.90526172343152
0.4181084284791723,1.9114080250839467,0.3716653943524385,0.6975512153074765,0.7139045925121754,1.5689140318776482,0.5251928150728346,1.3518137124444667,1.6637824805930257,0.0022840796424308794,1.0376201170462613
0.5717890449042897,2.067689414473949,0.2779885342338433,0.6955407704159927,0.7008877837651719,1.53806570349494,0.5305071090720594,1.3499756388093034,1.0902610761486924,0.002592294790564726,1.5151646517336153
0.5083061194757464,2.192889205491752,0.19067999367943655,0.7266923337820917,0.693561746613433,1.427961840755306,0.636523456260562,1.4210250458223745,1.3038329411756246,0.0023952676476445053,1.4282868507359303
0.43091088517569004,1.5138884954111416,0.19367679602683835,0.7265876717971017,0.7020236259972056,1.4270404623122883,0.6002380705811083,1.3561904772445559,1.7484703535548412,0.0025085142774196965,0.8459350647716324
0.5341282350884284,1.5091487384374485,0.20737275013886391,0.6744247149443253,0.6911891534446428,1.503036037373822,0.5493383045718074,1.4618784767460697,1.3233199363463557,0.0025575155303968738,1.0222872693699956
0.5027105961320921,1.8178826666753736,0.10667050858245541,0.7008163015265018,0.7254724159296602,1.494858588911593,0.5306564962211997,1.4621789790978654,1.1925007206592708,0.002539984903872634,1.1861742684228285
0.43771627502632326,2.110390180935384,0.39620151969511064,0.6678954307073727,0.7080253248518953,1.436788327996619,0.626072326630354,1.4631962533226857,1.6325345647609792,0.002392809640980947,1.2374322850304476
0.4991288522945251,1.7068990600857648,0.4456935215235377,0.6736535266420492,0.696612606174623,1.4573633682494982,0.5213691037073731,1.4385083752277616,1.3523754292163996,0.002447637273021974,1.1734237462059502
0.37182294617639855,1.7792218710711456,0.22466986125366142,0.6956834910698234,0.7116570854640255,1.5406008976534942,0.5992621212042868,1.4307079117583732,1.4059730130954644,0.002655391742397721,1.0780676720375306
0.37703096895711496,2.1921008275704224,0.24164119676966223,0.6806194090993763,0.7248850322117408,1.4262572181690483,0.6368229512833059,1.4035761947495242,1.5510962518564424,0.00238440019673047,1.2358210257964954
0.4402140526357107,2.2793952278507636,0.13718586666571597,0.6696296990901852,0.7016513204822937,1.5156500390032306,0.6306248442232609,1.3588498311266302,1.4439572622545063,0.0024848465293878692,1.3103974963697396
0.4375302251416724,2.403861693519749,0.36908495957404375,0.7232092892269915,0.7084439869076014,1.4362853930122217,0.5562307461872698,1.3326321711838245,1.512122770707216,0.0026280055128736425,1.3490208169292366
0.4248754080978687,1.9008744512258562,0.30321982933767144,0.7249920890668097,0.7291356849273045,1.4258136701327746,0.5813516370728612,1.4403666678505638,1.314172394689545,0.002585790274726848,1.250374945552604
0.3653955748607404,2.0240343278320503,0.33216786869242787,0.715599667765821,0.7078522935435175,1.5358993839635515,0.6220748940072954,1.365868458417865,1.3859839386130681,0.002719350272642138,1.2691500010469998
0.3828716623992659,2.112629088071058,0.10829674706483881,0.7046023762137629,0.6931437722500413,1.4707596391090192,0.5695120776388795,1.4479995869798585,1.3234514683937653,0.002358354157457749,1.2013437313293374
0.4543924819841049,1.4184263274248223,0.21280230191381028,0.698660767987836,0.7189090628307312,1.4798621227126567,0.6080880353450775,1.3468261520018179,1.6769942024510351,0.002650153890407334,0.8634138766271056
0.5479265493259299,1.5056662940992973,0.23747241519733023,0.6847554645241859,0.7081071510377029,1.518773323809728,0.6208069226518274,1.3306864616433156,1.390224195037689,0.0027438789570936937,1.0798793694767603
0.44811236335313875,2.340419194850721,0.3540465220147744,0.7331716429712251,0.7054153536123534,1.5131405007024297,0.6188201455269009,1.3725530016835157,1.0906581614378839,0.0023015388685045765,1.7581268446376739
0.3674747278750874,2.1254473420319844,0.4000707235311468,0.7305231768954545,0.6989443108874063,1.4545435783895664,0.6235059309452773,1.3901453353191415,1.2682406132712027,0.002528204700800901,1.442208658677112
0.38864855094696393,2.3236883883477417,0.13521599710825832,0.6840781045669379,0.7270592017509043,1.566667061261833,0.5986153334733099,1.4045192633199814,1.3259347666958345,0.0026441962299402805,1.3671770850378093
0.5323893715429585,1.4243946249819126,0.2601373223289848,0.7003008439294062,0.7017701964868853,1.5097242226195522,0.6263299839254469,1.4279588648074617,1.3169285877982153,0.00264858465641737,1.070311712033761
0.40913023647153746,2.0888148076989452,0.2851472522371138,0.6899797703572549,0.717569043625767,1.5361902226274835,0.6359598192404956,1.35311675422887,1.6157074243124574,0.0022922597236543275,1.18116538401651
0.563278972657863,2.239208503702073,0.18335707637574522,0.668124546097281,0.7265099164967735,1.5288189261523075,0.5848551421854645,1.3552074826626728,1.1326624886266887,0.002445341463115377,1.6077749769232312
0.45122909721685567,2.286512351857149,0.38129644109153504,0.713435314056774,0.714482589394475,1.5649423962808215,0.5783825351241976,1.3720157039472831,1.7208340790069663,0.0025473606285406278,1.207250612775134
0.5213307828840333,2.3266251731596417,0.27989063183094065,0.6653726884986584,0.7175381655332943,1.5600134517252446,0.5490545019507408,1.355170189173271,1.497366308168415,0.0025457348175657295,1.3179967669039863
0.5124256206001154,1.605840042317868,0.24464496074058117,0.7114955948169033,0.7202711359392852,1.5620388502744027,0.5696005857829005,1.4108737353632848,1.2590415651471354,0.002736575903828877,1.136768009230674
